lat,lon,city,street,housenumber,postcode
52.4741275,16.7712781,Poznań,Jachtowa,43,
52.4774543,16.7706702,Poznań,Admiralska,44,
52.4739346,16.7711188,Poznań,Jachtowa,45,
52.4741713,16.7709882,Poznań,Jachtowa,46,
52.4737935,16.7733177,Poznań,Wilków Morskich,48,60-480
52.4740529,16.7744346,Poznań,Kąpielowa,4a,
52.4756675,16.7761446,Poznań,Admiralska,5,
52.4754556,16.7709797,Poznań,Bosmańska,5,
52.4778171,16.7743907,Poznań,Jachtowa,5,
52.4770492,16.7763003,Poznań,Kajakowa,5,
52.4738838,16.7739599,Poznań,Kąpielowa,5,
52.4760110,16.7712991,Poznań,Marynarska,5,
52.4751377,16.7708359,Poznań,Regatowa,5,
52.4736969,16.7728518,Poznań,Wilków Morskich,50,60-480
52.4743162,16.7731419,Poznań,Wilków Morskich,50A,60-480
52.4739753,16.7721790,Poznań,Wilków Morskich,52,60-480
52.4737876,16.7714411,Poznań,Wilków Morskich,56,60-480
52.4739082,16.7706777,Poznań,Wilków Morskich,58,60-480
52.4756153,16.7711273,Poznań,Bosmańska,6,
52.4778641,16.7734964,Poznań,Jachtowa,6,
52.4774283,16.7757952,Poznań,Kajakowa,6,
52.4743107,16.7746499,Poznań,Kąpielowa,6,
52.4763293,16.7715943,Poznań,Marynarska,6,
52.4745890,16.7710256,Poznań,Regatowa,6,
52.4757858,16.7758772,Poznań,Admiralska,7,
52.4754990,16.7707285,Poznań,Bosmańska,7,
52.4769529,16.7758768,Poznań,Kajakowa,7,
52.4761166,16.7709852,Poznań,Marynarska,7,
52.4756286,16.7710447,Poznań,Bosmańska,8,
52.4773281,16.7755535,Poznań,Kajakowa,8,
52.4764328,16.7713399,Poznań,Marynarska,8,
52.4746413,16.7708476,Poznań,Regatowa,8,
52.4758550,16.7756715,Poznań,Admiralska,9,
52.4772383,16.7749180,Poznań,Jachtowa,9,
52.4767898,16.7756935,Poznań,Kajakowa,9,
52.4761848,16.7707393,Poznań,Marynarska,9,
52.4770520,16.7771534,Poznań,Szantowa,2,60-480
52.4741554,16.7740299,Poznań,Kąpielowa,7/9,60-480
52.4760158,16.7761589,Poznań,Admiralska,8,60-480
52.4755767,16.7740082,Poznań,Kajakowa,22A,60-480
52.4747753,16.7731897,Poznań,Kajakowa,29/33,60-480
52.4771458,16.7771549,Poznań,Nawigacyjna,5,60-480
52.4724776,16.7725514,Poznań,Wilków Morskich,23/25,60-480
52.4774421,16.7731860,Poznań,Jachtowa,12a,
52.4780666,16.7678506,Poznań,Bojerowa,3,
52.4779753,16.7700683,Poznań,Retmańska,4,
52.4781586,16.7704522,Poznań,Podjazdowa,45,60-480
52.4783089,16.7700967,Poznań,Podjazdowa,47,60-480
52.4782980,16.7697985,Poznań,Podjazdowa,49,60-480
52.4783472,16.7695305,Poznań,Podjazdowa,51,60-480
52.4783041,16.7692612,Poznań,Podjazdowa,53,60-480
52.4783485,16.7689820,Poznań,Podjazdowa,55,60-480
52.4783104,16.7686405,Poznań,Podjazdowa,57,60-480
52.4783535,16.7683290,Poznań,Podjazdowa,59,60-480
52.4783557,16.7681070,Poznań,Podjazdowa,61,60-480
52.4781488,16.7668640,Poznań,Podjazdowa,65,60-480
52.4780317,16.7653002,Poznań,Podjazdowa,69,60-480
52.4779763,16.7643225,Poznań,Podjazdowa,73,60-480
52.4781407,16.7665504,Poznań,Podjazdowa,65A,60-480
52.4801814,16.7765697,Poznań,Willowa,1,
52.4806605,16.7772005,Poznań,Chojnicka,108,60-480
52.4794570,16.7755665,Poznań,Willowa,11,
52.4795256,16.7762228,Poznań,Podjazdowa,12,
52.4782132,16.7761644,Poznań,Podjazdowa,13,60-480
52.4793435,16.7753081,Poznań,Willowa,13,
52.4792525,16.7760635,Poznań,Podjazdowa,14,
52.4781555,16.7756896,Poznań,Podjazdowa,15,60-480
52.4792339,16.7749270,Poznań,Willowa,15,
52.4782689,16.7758917,Poznań,Podjazdowa,15a,60-480
52.4789957,16.7749933,Poznań,Willowa,15a,
52.4790176,16.7759508,Poznań,Podjazdowa,16,
52.4782173,16.7753589,Poznań,Podjazdowa,17,60-480
52.4787593,16.7756784,Poznań,Podjazdowa,18,
52.4780854,16.7750751,Poznań,Podjazdowa,19,60-480
52.4808310,16.7768992,Poznań,Altanowa,2,
52.4781718,16.7734385,Poznań,Jachtowa,2,
52.4782364,16.7748408,Poznań,Podjazdowa,21,60-480
52.4781958,16.7728393,Poznań,Podjazdowa,29,60-480
52.4799861,16.7765212,Poznań,Willowa,3,
52.4782022,16.7725756,Poznań,Podjazdowa,31,60-480
52.4782068,16.7723230,Poznań,Podjazdowa,33,60-480
52.4782284,16.7720093,Poznań,Podjazdowa,35,60-480
52.4779991,16.7742497,Poznań,Jachtowa,3b,
52.4780173,16.7734869,Poznań,Jachtowa,4,
52.4782447,16.7707864,Poznań,Podjazdowa,43,60-480
52.4799471,16.7761209,Poznań,Willowa,5,
52.4780546,16.7745912,Poznań,Jachtowa,5a,
52.4794515,16.7771939,Poznań,Podjazdowa,6,
52.4797297,16.7760470,Poznań,Willowa,7,
52.4800391,16.7770918,Poznań,Chojnicka,75,60-480
52.4802691,16.7770584,Poznań,Chojnicka,77,60-480
52.4803371,16.7768144,Poznań,Chojnicka,79,60-480
52.4796293,16.7768381,Poznań,Podjazdowa,8,
52.4795641,16.7757636,Poznań,Willowa,9,
52.4810047,16.7770515,Poznań,Altanowa,4,
52.4811528,16.7771935,Poznań,Altanowa,6,
52.4793982,16.7765334,Poznań,Podjazdowa,10,
52.4794217,16.7766331,Poznań,Podjazdowa,10A,
52.4781435,16.7742380,Poznań,Jachtowa,1A,60-480
51.0513793,16.9661790,Wrocław,Czekoladowa,89,52-326
51.0531007,16.9688970,Bielany Wrocławskie,Francuska,6,55-040
51.0529018,16.9688878,Bielany Wrocławskie,Francuska,6,55-040
51.0529401,16.9692687,Wrocław,aleja Karkonoska,85,53-015
51.0548640,16.9774096,Wrocław,aleja Karkonoska,83a,53-015
51.0558026,16.9773697,,aleja Karkonoska,81,
51.0556354,16.9768600,,aleja Karkonoska,81,
51.0557108,16.9759316,Wrocław,aleja Karkonoska,81,53-015
51.0555740,16.9763376,,aleja Karkonoska,81,
51.0680854,16.9588980,Wrocław,Eugeniusza Kwiatkowskiego,12,52-407
51.0637954,16.9590528,Wrocław,Targowa,2,52-326
51.0654741,16.9602167,Wrocław,Targowa,1,52-326
51.0686222,16.9586048,Wrocław,Eugeniusza Kwiatkowskiego,10b,52-407
51.0682143,16.9574889,Wrocław,Eugeniusza Kwiatkowskiego,17,52-326
51.0720994,16.9523245,Wrocław,Eugeniusza Kwiatkowskiego,7,52-407
51.0742161,16.9525980,Wrocław,Eugeniusza Kwiatkowskiego,2,52-407
51.0730355,16.9537533,Wrocław,Eugeniusza Kwiatkowskiego,4,52-407
51.0730141,16.9509267,Wrocław,Eugeniusza Kwiatkowskiego,5,52-407
51.0751688,16.9491548,Wrocław,Eugeniusza Kwiatkowskiego,3,52-407
51.0718061,16.9595649,Wrocław,Tyniecka,11,52-407
51.0747646,16.9588136,Wrocław,Honoriusza Balzaka,14g,52-437
51.0754583,16.9593362,Wrocław,Honoriusza Balzaka,14b,52-437
51.0746482,16.9587216,Wrocław,Honoriusza Balzaka,14h,52-437
51.0750141,16.9589958,Wrocław,Honoriusza Balzaka,14e,52-437
51.0735766,16.9573886,Wrocław,Tyniecka,7,52-407
51.0748925,16.9589153,Wrocław,Honoriusza Balzaka,14f,52-437
51.0753286,16.9592420,Wrocław,Honoriusza Balzaka,14c,52-437
51.0752036,16.9591396,Wrocław,Honoriusza Balzaka,14d,52-437
51.0745084,16.9606416,Wrocław,Honoriusza Balzaka,2f,52-437
51.0743765,16.9605596,Wrocław,Honoriusza Balzaka,2g,52-437
51.0743413,16.9603613,Wrocław,Honoriusza Balzaka,2r,52-437
51.0744811,16.9604493,Wrocław,Honoriusza Balzaka,2s,52-437
51.0746164,16.9605387,Wrocław,Honoriusza Balzaka,2t,52-437
51.0747470,16.9606310,Wrocław,Honoriusza Balzaka,2u,52-437
51.0748945,16.9606824,Wrocław,Honoriusza Balzaka,2w,52-437
51.0752381,16.9606468,Wrocław,Honoriusza Balzaka,4b,52-437
51.0751049,16.9605388,Wrocław,Honoriusza Balzaka,4c,52-437
51.0749754,16.9604310,Wrocław,Honoriusza Balzaka,4d,52-437
51.0748501,16.9603597,Wrocław,Honoriusza Balzaka,4e,52-437
51.0747137,16.9602867,Wrocław,Honoriusza Balzaka,4f,52-437
51.0745738,16.9602285,Wrocław,Honoriusza Balzaka,4g,52-437
51.0745309,16.9600396,Wrocław,Honoriusza Balzaka,4p,52-437
51.0746760,16.9600949,Wrocław,Honoriusza Balzaka,4r,52-437
51.0748141,16.9601590,Wrocław,Honoriusza Balzaka,4s,52-437
51.0750872,16.9603353,Wrocław,Honoriusza Balzaka,4t,52-437
51.0752203,16.9604401,Wrocław,Honoriusza Balzaka,4u,52-437
51.0753454,16.9605506,Wrocław,Honoriusza Balzaka,4w,52-437
51.0744720,16.9593762,Wrocław,Honoriusza Balzaka,6n,52-437
51.0743382,16.9592829,Wrocław,Honoriusza Balzaka,6m,52-437
51.0742217,16.9593901,Wrocław,Honoriusza Balzaka,6k,52-437
51.0743601,16.9594997,Wrocław,Honoriusza Balzaka,6j,52-437
51.0744821,16.9596025,Wrocław,Honoriusza Balzaka,6h,52-437
51.0746056,16.9595361,Wrocław,Honoriusza Balzaka,6o,52-437
51.0746280,16.9597250,Wrocław,Honoriusza Balzaka,6g,52-437
51.0747511,16.9596034,Wrocław,Honoriusza Balzaka,6p,52-437
51.0747674,16.9598195,Wrocław,Honoriusza Balzaka,6f,52-437
51.0748782,16.9597093,Wrocław,Honoriusza Balzaka,6r,52-437
51.0748954,16.9599239,Wrocław,Honoriusza Balzaka,6e,52-437
51.0750083,16.9598126,Wrocław,Honoriusza Balzaka,6s,52-437
51.0750253,16.9600206,Wrocław,Honoriusza Balzaka,6d,52-437
51.0751364,16.9599265,Wrocław,Honoriusza Balzaka,6t,52-437
51.0751582,16.9601196,Wrocław,Honoriusza Balzaka,6c,52-437
51.0752651,16.9600228,Wrocław,Honoriusza Balzaka,6u,52-437
51.0752879,16.9602211,Wrocław,Honoriusza Balzaka,6b,52-437
51.0753967,16.9601266,Wrocław,Honoriusza Balzaka,6w,52-437
51.0754195,16.9603287,Wrocław,Honoriusza Balzaka,6a,52-437
51.0707792,16.9579288,Wrocław,Tadeusza Wendy,4,52-407
51.0714930,16.9583847,Wrocław,Tadeusza Wendy,2a,52-407
51.0714831,16.9590463,Wrocław,Tadeusza Wendy,2,52-407
51.0741445,16.9596345,Wrocław,Honoriusza Balzaka,4m,52-437
51.0740620,16.9597156,Wrocław,Honoriusza Balzaka,4k,52-437
51.0741704,16.9598718,Wrocław,Honoriusza Balzaka,4j,52-437
51.0742877,16.9598182,Wrocław,Honoriusza Balzaka,4n,52-437
51.0742834,16.9600070,Wrocław,Honoriusza Balzaka,4h,52-437
51.0738038,16.9602349,Wrocław,Honoriusza Balzaka,2k,52-437
51.0737740,16.9600298,Wrocław,Honoriusza Balzaka,2m,52-437
51.0739091,16.9601079,Wrocław,Honoriusza Balzaka,2n,52-437
51.0739406,16.9603078,Wrocław,Honoriusza Balzaka,2j,52-437
51.0740475,16.9601869,Wrocław,Honoriusza Balzaka,2o,52-437
51.0740844,16.9603891,Wrocław,Honoriusza Balzaka,2i,52-437
51.0741864,16.9602641,Wrocław,Honoriusza Balzaka,2p,52-437
51.0742215,16.9604672,Wrocław,Honoriusza Balzaka,2h,52-437
51.0699092,16.9578664,Wrocław,Eugeniusza Kwiatkowskiego,10,
51.0742999,16.9574487,Wrocław,Tyniecka,5a,52-407
51.0748856,16.9583873,Wrocław,Cesarzowicka,122,52-408
51.0749730,16.9584616,Wrocław,Cesarzowicka,124,52-408
51.0750590,16.9585096,Wrocław,Cesarzowicka,126,52-408
51.0751456,16.9585880,Wrocław,Cesarzowicka,128,52-408
51.0752947,16.9587053,Wrocław,Cesarzowicka,130,52-408
51.0753796,16.9587710,Wrocław,Cesarzowicka,132,52-408
51.0754573,16.9588147,Wrocław,Cesarzowicka,134,52-408
51.0752869,16.9578664,Wrocław,Cesarzowicka,84,52-408
51.0753971,16.9579299,Wrocław,Cesarzowicka,86,52-408
51.0750513,16.9580401,Wrocław,Cesarzowicka,102,52-408
51.0751432,16.9581526,Wrocław,Cesarzowicka,104,52-408
51.0752279,16.9582152,Wrocław,Cesarzowicka,106,52-408
51.0754207,16.9583481,Wrocław,Cesarzowicka,108,52-408
51.0754926,16.9583921,Wrocław,Cesarzowicka,110,52-408
51.0692042,16.9575978,Wrocław,Eugeniusza Kwiatkowskiego,10,52-407
51.0712983,16.9582688,Wrocław,Tadeusza Wendy,2b,52-407
51.0739231,16.9568739,Wrocław,Tyniecka,5,52-407
51.0691920,16.9586765,Wrocław,Eugeniusza Kwiatkowskiego,10c,52-407
51.0706705,16.9565357,Wrocław,Eugeniusza Kwiatkowskiego,8,52-407
51.0712016,16.9568268,Wrocław,Eugeniusza Kwiatkowskiego,8a,52-407
51.0715215,16.9569969,Wrocław,Eugeniusza Kwiatkowskiego,8b,52-407
51.0754487,16.9576161,Wrocław,Cesarzowicka,40,52-408
51.0764275,16.9537532,Wrocław,Tyniecka,1,52-407
51.0771128,16.9533664,Wrocław,Mokronoska,6,52-407
51.0786603,16.9532443,Wrocław,Mokronoska,5,52-407
51.0755400,16.9492167,Wrocław,Eugeniusza Kwiatkowskiego,3,52-407
51.0766903,16.9515938,Wrocław,Mokronoska,8,52-407
51.0761547,16.9597909,Wrocław,Honoriusza Balzaka,18,52-437
51.0785743,16.9575206,Wrocław,Wiejska,34a,52-411
51.0776526,16.9578935,Wrocław,Honoriusza Balzaka,63,52-437
51.0769588,16.9605256,Wrocław,Wiejska,14d,52-411
51.0773317,16.9572079,Wrocław,Honoriusza Balzaka,44,52-437
51.0778563,16.9569372,Wrocław,Honoriusza Balzaka,95,52-437
51.0764046,16.9583811,Wrocław,Emila Zoli,12,52-409
51.0781277,16.9583016,Wrocław,Honoriusza Balzaka,85,52-437
51.0772035,16.9570436,Wrocław,Honoriusza Balzaka,44a,52-437
51.0765036,16.9597581,Wrocław,Honoriusza Balzaka,24,52-437
51.0765080,16.9591354,Wrocław,Emila Zoli,2,52-409
51.0776350,16.9604943,Wrocław,Wiejska,16,52-411
51.0767197,16.9602123,Wrocław,Honoriusza Balzaka,17,52-437
51.0767691,16.9572003,Wrocław,Emila Zoli,22a,52-409
51.0785299,16.9602871,Wrocław,Wiejska,19a,52-411
51.0762115,16.9580097,Wrocław,Emila Zoli,24,52-409
51.0775648,16.9578031,Wrocław,Honoriusza Balzaka,59,52-437
51.0778240,16.9580598,Wrocław,Honoriusza Balzaka,71,52-437
51.0770864,16.9553420,Wrocław,Cesarzowicka,5,52-408
51.0760396,16.9593732,Wrocław,Honoriusza Balzaka,12,52-437
51.0783951,16.9580418,Wrocław,Wiejska,28,52-411
51.0762793,16.9587760,Wrocław,Emila Zoli,8,52-409
51.0784207,16.9601923,Wrocław,Wiejska,19,52-411
51.0787111,16.9562229,Wrocław,Mokronoska,1,52-407
51.0777668,16.9602361,Wrocław,Wiejska,20,52-411
51.0776992,16.9573242,Wrocław,Honoriusza Balzaka,91,52-437
51.0780419,16.9582252,Wrocław,Honoriusza Balzaka,81,52-437
51.0769804,16.9565878,Wrocław,Emila Zoli,40,52-409
51.0767536,16.9574353,Wrocław,Emila Zoli,20,52-409
51.0769289,16.9582122,Wrocław,Honoriusza Balzaka,32,52-437
51.0774303,16.9585485,Wrocław,Wiejska,24,52-411
51.0771708,16.9592151,Wrocław,Honoriusza Balzaka,55,52-437
51.0779484,16.9569946,Wrocław,Cesarzowicka,8,52-408
51.0785247,16.9576321,Wrocław,Wiejska,34,52-411
51.0780369,16.9570371,Wrocław,Cesarzowicka,6,52-408
51.0792809,16.9606351,Wrocław,Księdza Jana Dzierżonia,24,52-413
51.0779658,16.9595307,Wrocław,Wiejska,22a,52-411
51.0780017,16.9581895,Wrocław,Honoriusza Balzaka,79,52-437
51.0767087,16.9567531,Wrocław,Emila Zoli,36,52-409
51.0764041,16.9574173,Wrocław,Emila Zoli,30,52-409
51.0768116,16.9581108,Wrocław,Honoriusza Balzaka,34,52-437
51.0776960,16.9544020,Wrocław,Mokronoska,4,52-407
51.0771692,16.9599081,Wrocław,Honoriusza Balzaka,45,52-437
51.0762756,16.9598895,Wrocław,Honoriusza Balzaka,20,52-437
51.0771870,16.9577659,Wrocław,Honoriusza Balzaka,38,52-437
51.0777360,16.9579663,Wrocław,Honoriusza Balzaka,67,52-437
51.0766184,16.9578412,Wrocław,Emila Zoli,16,52-409
51.0790683,16.9582189,Wrocław,Wiejska,33,52-411
51.0771235,16.9579527,Wrocław,Honoriusza Balzaka,36,52-437
51.0782480,16.9572195,Wrocław,Cesarzowicka,2,52-408
51.0764697,16.9581875,Wrocław,Emila Zoli,14,52-409
51.0789086,16.9592432,Wrocław,Wiejska,25a,52-411
51.0781693,16.9583387,Wrocław,Honoriusza Balzaka,87,52-437
51.0765969,16.9603953,Wrocław,Honoriusza Balzaka,15,52-437
51.0768121,16.9588756,Wrocław,Honoriusza Balzaka,26,52-437
51.0774397,16.9592072,Wrocław,Honoriusza Balzaka,51,52-437
51.0777816,16.9596115,Wrocław,Wiejska,22b,52-411
51.0767036,16.9573891,Wrocław,Emila Zoli,20a,52-409
51.0779073,16.9581324,Wrocław,Honoriusza Balzaka,75,52-437
51.0784391,16.9579130,Wrocław,Wiejska,30,52-411
51.0776072,16.9599679,Wrocław,Wiejska,20b,52-411
51.0762738,16.9578136,Wrocław,Emila Zoli,26,52-409
51.0770052,16.9596880,Wrocław,Honoriusza Balzaka,41,52-437
51.0778639,16.9580955,Wrocław,Honoriusza Balzaka,73,52-437
51.0760334,16.9596789,Wrocław,Honoriusza Balzaka,16,52-437
51.0784810,16.9577774,Wrocław,Wiejska,32,52-411
51.0776128,16.9578586,Wrocław,Honoriusza Balzaka,61,52-437
51.0787085,16.9590105,Wrocław,Wiejska,25,52-411
51.0762843,16.9589303,Wrocław,Emila Zoli,6,52-409
51.0775621,16.9568472,Wrocław,Honoriusza Balzaka,46,52-437
51.0765284,16.9605984,Wrocław,Honoriusza Balzaka,13,52-437
51.0777510,16.9571711,Wrocław,Honoriusza Balzaka,93,52-437
51.0780842,16.9582628,Wrocław,Honoriusza Balzaka,83,52-437
51.0768195,16.9572448,Wrocław,Emila Zoli,22,52-409
51.0769388,16.9585020,Wrocław,Honoriusza Balzaka,30,52-437
51.0778099,16.9601246,Wrocław,Wiejska,20a,52-411
51.0786404,16.9603525,Wrocław,Wiejska,19b,52-411
51.0763924,16.9590391,Wrocław,Emila Zoli,4,52-409
51.0772293,16.9590483,Wrocław,Honoriusza Balzaka,53,52-437
51.0783196,16.9605721,Wrocław,Wiejska,15a,52-411
51.0759815,16.9595238,Wrocław,Honoriusza Balzaka,14,52-437
51.0770962,16.9606370,Wrocław,Wiejska,14c,52-411
51.0766316,16.9575782,Wrocław,Emila Zoli,18a,52-409
51.0755783,16.9594221,Wrocław,Honoriusza Balzaka,14a,52-437
51.0772533,16.9575732,Wrocław,Honoriusza Balzaka,40,52-437
51.0769244,16.9567234,Wrocław,Emila Zoli,38,52-409
51.0764677,16.9572317,Wrocław,Emila Zoli,32,52-409
51.0768730,16.9586978,Wrocław,Honoriusza Balzaka,28,52-437
51.0772936,16.9600164,Wrocław,Honoriusza Balzaka,47,52-437
51.0773228,16.9573889,Wrocław,Honoriusza Balzaka,42,52-437
51.0763477,16.9585775,Wrocław,Emila Zoli,10,52-409
51.0765426,16.9570414,Wrocław,Emila Zoli,34,52-409
51.0765615,16.9577679,Wrocław,Emila Zoli,16a,52-409
51.0764376,16.9599512,Wrocław,Honoriusza Balzaka,22,52-437
51.0776982,16.9579333,Wrocław,Honoriusza Balzaka,65,52-437
51.0782255,16.9583789,Wrocław,Honoriusza Balzaka,89,52-437
51.0766723,16.9576227,Wrocław,Emila Zoli,18,52-409
51.0781567,16.9571397,Wrocław,Cesarzowicka,4,52-408
51.0770450,16.9563830,Wrocław,Emila Zoli,42,52-409
51.0775451,16.9592989,Wrocław,Honoriusza Balzaka,49,52-437
51.0779314,16.9596874,Wrocław,Wiejska,22,52-411
51.0779493,16.9581685,Wrocław,Honoriusza Balzaka,77,52-437
51.0775380,16.9601706,Wrocław,Wiejska,20c,52-411
51.0789838,16.9551267,Wrocław,Mokronoska,3,52-407
51.0774242,16.9566570,Wrocław,Honoriusza Balzaka,46a,52-437
51.0763383,16.9576174,Wrocław,Emila Zoli,28,52-409
51.0770684,16.9595072,Wrocław,Honoriusza Balzaka,43,52-437
51.0777850,16.9580091,Wrocław,Honoriusza Balzaka,69,52-437
51.0786535,16.9597366,Wrocław,Wiejska,21-23,52-411
51.0814463,16.9556797,Wrocław,Ibn Siny Awicenny,47,52-405
51.0800040,16.9578698,Wrocław,Jordanowska,71,52-403
51.0796220,16.9590545,Wrocław,Księdza Jana Dzierżonia,32,52-413
51.0796851,16.9588873,Wrocław,Księdza Jana Dzierżonia,34,52-413
51.0791460,16.9579730,Wrocław,Wiejska,35,52-411
51.0795061,16.9587573,Wrocław,Księdza Jana Dzierżonia,36,52-413
51.0794405,16.9589217,Wrocław,Księdza Jana Dzierżonia,38,52-413
51.0797500,16.9582770,Wrocław,Jordanowska,76,52-403
51.0774000,16.9591943,Wrocław,Honoriusza Balzaka,51/5,52-437
51.0755288,16.9602280,Wrocław,Honoriusza Balzaka,6x,52-437
51.0811819,16.9546307,Wrocław,Ibn Siny Awicenny,49,52-405
51.0778539,16.9570158,Wrocław,Honoriusza Balzaka,95a,52-437
51.0773850,16.9566294,Wrocław,Honoriusza Balzaka,46a,52-437
51.0771706,16.9578428,Wrocław,Honoriusza Balzaka,38b,52-437
51.0771982,16.9557216,Wrocław,Cesarzowicka,5,52-408
51.0756581,16.9589762,Wrocław,Cesarzowicka,138,52-408
51.0755522,16.9589005,Wrocław,Cesarzowicka,136,52-408
51.0757331,16.9590422,Wrocław,Cesarzowicka,140,52-408
51.0758199,16.9591008,Wrocław,Cesarzowicka,142,52-408
51.0754990,16.9579997,Wrocław,Cesarzowicka,88,52-408
51.0756053,16.9580783,Wrocław,Cesarzowicka,90,52-408
51.0757140,16.9581552,Wrocław,Cesarzowicka,92,52-408
51.0757939,16.9582212,Wrocław,Cesarzowicka,94,52-408
51.0759159,16.9582922,Wrocław,Cesarzowicka,96,52-408
51.0759933,16.9583490,Wrocław,Cesarzowicka,98,52-408
51.0760753,16.9583821,Wrocław,Cesarzowicka,100,52-408
51.0755791,16.9584605,Wrocław,Cesarzowicka,112,52-408
51.0756662,16.9585075,Wrocław,Cesarzowicka,114,52-408
51.0757900,16.9585982,Wrocław,Cesarzowicka,116,52-408
51.0758753,16.9586525,Wrocław,Cesarzowicka,118,52-408
51.0759634,16.9587106,Wrocław,Cesarzowicka,120,52-408
51.0778157,16.9546931,Wrocław,Mokronoska,4,52-407
51.0790183,16.9589868,Wrocław,Wiejska,29,52-411
51.0809518,16.9575742,Wrocław,Władysława Chachaja,8,52-405
51.0815806,16.9575430,Wrocław,Władysława Chachaja,4,52-405
51.0811547,16.9571278,Wrocław,Władysława Chachaja,6,52-405
51.0815781,16.9566568,Wrocław,Ibn Siny Awicenny,54,52-405
51.0818083,16.9570678,Wrocław,Władysława Chachaja,2,52-405
51.0756692,16.9606512,Wrocław,Honoriusza Balzaka,6ae,52-437
51.0757458,16.9606672,Wrocław,Honoriusza Balzaka,6ad,52-437
51.0759477,16.9605447,Wrocław,Honoriusza Balzaka,6ab,52-437
51.0760626,16.9606301,Wrocław,Honoriusza Balzaka,6aa,52-437
51.0757669,16.9603953,Wrocław,Honoriusza Balzaka,6ac,52-437
51.0815865,16.9588761,Wrocław,Władysława Chachaja,22,52-405
51.0812971,16.9586819,Wrocław,Władysława Chachaja,24,52-405
51.0805160,16.9580781,Wrocław,Władysława Chachaja,10,52-405
51.0806998,16.9581107,Wrocław,Władysława Chachaja,12,52-405
51.0809808,16.9581029,Wrocław,Władysława Chachaja,14,52-405
51.0815527,16.9580830,Wrocław,Władysława Chachaja,16,52-405
51.0817520,16.9584604,Wrocław,Władysława Chachaja,20,52-405
51.0817960,16.9580890,Wrocław,Władysława Chachaja,18,52-405
51.0764617,16.9600936,Wrocław,Honoriusza Balzaka,22a,52-437
51.0600890,16.9710411,Wrocław,Wolinian,9,52-339
51.0595880,16.9708081,Wrocław,Słoneczna,48,52-335
51.0608969,16.9723286,Wrocław,Balladyny,14,52-334
51.0592376,16.9703180,Wrocław,Połabian,38,52-339
51.0595597,16.9713153,Wrocław,Słoneczna,36,52-335
51.0595515,16.9690144,Wrocław,Goleszan,7,52-340
51.0579850,16.9709885,Wrocław,Słowińców,47,52-339
51.0576449,16.9689046,Wrocław,Siedliczan,19,52-340
51.0576991,16.9699955,Wrocław,Połabian,93,52-339
51.0594820,16.9723243,Wrocław,Słoneczna,18,52-335
51.0595849,16.9708876,Wrocław,Słoneczna,46,52-335
51.0603776,16.9703929,Wrocław,Wolinian,20,52-339
51.0565276,16.9703047,Wrocław,Redarów,8,52-340
51.0618503,16.9719644,Wrocław,Piernikowa,17a,52-332
51.0621466,16.9728537,Wrocław,Marcepanowa,9b,52-332
51.0591804,16.9703291,Wrocław,Połabian,40,52-339
51.0616477,16.9717655,Wrocław,Zabrodzka,20,52-336
51.0582274,16.9688801,Wrocław,Goplan,18,52-340
51.0588458,16.9715886,Wrocław,Słowińców,17,52-339
51.0572884,16.9700950,Wrocław,Połabian,103,52-339
51.0569856,16.9702435,Wrocław,Połabian,115,52-339
51.0572455,16.9701423,Wrocław,Połabian,105,52-339
51.0567976,16.9697604,Wrocław,Redarów,5,52-340
51.0583477,16.9712581,Wrocław,Słowińców,33,52-339
51.0614807,16.9736081,Wrocław,Piernikowa,7,52-332
51.0571390,16.9701640,Wrocław,Połabian,109,52-339
51.0576781,16.9693073,Wrocław,Siedliczan,9,52-340
51.0595121,16.9685884,Wrocław,Goleszan,17,52-340
51.0586889,16.9704045,Wrocław,Połabian,58,52-339
51.0585984,16.9698350,Wrocław,Połabian,63,52-339
51.0612091,16.9705693,Wrocław,Zabrodzka,32,52-336
